 ,Label,Area,Mean,Min,Max,X,Y,
3025,,4.058E-5,255,255,255,1.257,5.446,
3026,,4.058E-5,255,255,255,3.437,5.444,
3027,,1.015E-4,255,255,255,8.745,5.449,
3028,,2.029E-5,255,255,255,0.453,5.448,
3029,,4.058E-5,255,255,255,1.800,5.450,
3030,,2.029E-5,255,255,255,7.070,5.448,
3031,,6.087E-5,255,255,255,0.736,5.456,
3032,,2.029E-5,255,255,255,0.867,5.453,
3033,,2.029E-5,255,255,255,1.083,5.453,
3034,,2.029E-5,255,255,255,1.164,5.453,
3035,,8.116E-5,255,255,255,1.184,5.455,
3036,,4.058E-5,255,255,255,1.363,5.455,
3037,,4.058E-5,255,255,255,1.745,5.455,
3038,,3.449E-4,255,255,255,3.285,5.461,
3039,,4.058E-5,255,255,255,4.297,5.453,
3040,,2.029E-5,255,255,255,8.088,5.453,
3041,,6.087E-5,255,255,255,0.459,5.462,
3042,,4.058E-5,255,255,255,0.581,5.459,
3043,,4.058E-5,255,255,255,0.881,5.459,
3044,,2.029E-5,255,255,255,0.953,5.457,
3045,,2.029E-5,255,255,255,1.655,5.457,
3046,,6.087E-5,255,255,255,3.016,5.457,
3047,,1.015E-4,255,255,255,3.264,5.460,
3048,,4.058E-5,255,255,255,4.185,5.457,
3049,,2.029E-5,255,255,255,7.074,5.457,
3050,,2.029E-5,255,255,255,8.579,5.457,
3051,,2.029E-5,255,255,255,0.890,5.462,
3052,,4.058E-5,255,255,255,0.901,5.462,
3053,,6.087E-5,255,255,255,1.119,5.462,
3054,,2.029E-5,255,255,255,1.390,5.462,
3055,,2.029E-5,255,255,255,1.795,5.462,
3056,,6.087E-5,255,255,255,3.435,5.462,
3057,,1.217E-4,255,255,255,4.557,5.465,
3058,,6.087E-5,255,255,255,6.555,5.465,
3059,,6.087E-5,255,255,255,7.095,5.463,
3060,,2.029E-5,255,255,255,8.110,5.462,
3061,,4.058E-5,255,255,255,8.748,5.464,
3062,,2.029E-5,255,255,255,1.196,5.466,
3063,,4.058E-5,255,255,255,3.144,5.466,
3064,,4.058E-5,255,255,255,4.185,5.466,
3065,,4.058E-5,255,255,255,4.365,5.466,
3066,,2.029E-5,255,255,255,1.705,5.471,
3067,,2.029E-5,255,255,255,1.732,5.471,
3068,,2.029E-5,255,255,255,6.741,5.471,
3069,,2.029E-5,255,255,255,1.119,5.475,
3070,,4.058E-5,255,255,255,4.027,5.475,
3071,,2.029E-5,255,255,255,6.903,5.475,
3072,,4.058E-5,255,255,255,0.948,5.482,
3073,,4.058E-5,255,255,255,1.705,5.482,
3074,,2.029E-5,255,255,255,1.714,5.480,
3075,,4.058E-5,255,255,255,6.804,5.482,
3076,,2.029E-5,255,255,255,8.327,5.480,
3077,,2.029E-5,255,255,255,0.421,5.484,
3078,,6.087E-5,255,255,255,0.894,5.489,
3079,,4.058E-5,255,255,255,1.126,5.486,
3080,,4.058E-5,255,255,255,1.588,5.486,
3081,,4.058E-5,255,255,255,3.649,5.484,
3082,,4.058E-5,255,255,255,5.590,5.484,
3083,,8.116E-5,255,255,255,6.955,5.486,
3084,,2.029E-5,255,255,255,8.610,5.484,
3085,,2.029E-5,255,255,255,0.462,5.489,
3086,,2.029E-5,255,255,255,0.809,5.489,
3087,,8.116E-5,255,255,255,4.153,5.491,
3088,,8.116E-5,255,255,255,4.230,5.489,
3089,,8.116E-5,255,255,255,0.789,5.500,
3090,,2.029E-5,255,255,255,1.601,5.493,
3091,,6.087E-5,255,255,255,1.700,5.493,
3092,,4.058E-5,255,255,255,3.324,5.493,
3093,,4.058E-5,255,255,255,5.680,5.493,
3094,,2.029E-5,255,255,255,7.011,5.493,
3095,,2.029E-5,255,255,255,7.507,5.493,
3096,,4.058E-5,255,255,255,8.383,5.495,
3097,,2.029E-5,255,255,255,8.574,5.493,
3098,,2.029E-5,255,255,255,8.646,5.493,
3099,,2.029E-5,255,255,255,1.133,5.498,
3100,,4.058E-5,255,255,255,1.320,5.498,
3101,,4.058E-5,255,255,255,3.077,5.498,
3102,,4.058E-5,255,255,255,0.453,5.505,
3103,,2.029E-5,255,255,255,1.516,5.502,
3104,,2.029E-5,255,255,255,1.601,5.502,
3105,,4.058E-5,255,255,255,1.617,5.502,
3106,,2.029E-5,255,255,255,1.673,5.502,
3107,,8.116E-5,255,255,255,1.700,5.505,
3108,,2.029E-5,255,255,255,1.723,5.502,
3109,,2.029E-5,255,255,255,1.786,5.502,
3110,,4.058E-5,255,255,255,3.523,5.502,
3111,,4.058E-5,255,255,255,5.275,5.502,
3112,,1.623E-4,255,255,255,5.733,5.505,
3113,,2.029E-5,255,255,255,7.191,5.502,
3114,,6.087E-5,255,255,255,7.328,5.504,
3115,,4.058E-5,255,255,255,2.887,5.507,
3116,,4.058E-5,255,255,255,3.712,5.507,
3117,,2.029E-5,255,255,255,7.727,5.507,
3118,,2.029E-5,255,255,255,8.651,5.507,
3119,,2.029E-5,255,255,255,0.516,5.511,
3120,,2.029E-5,255,255,255,1.606,5.511,
3121,,4.058E-5,255,255,255,2.649,5.511,
3122,,2.029E-5,255,255,255,1.133,5.516,
3123,,2.029E-5,255,255,255,1.164,5.516,
3124,,8.116E-5,255,255,255,3.351,5.518,
3125,,8.116E-5,255,255,255,4.527,5.516,
3126,,2.029E-5,255,255,255,7.002,5.516,
3127,,6.087E-5,255,255,255,0.531,5.525,
3128,,2.029E-5,255,255,255,0.561,5.520,
3129,,2.029E-5,255,255,255,1.709,5.520,
3130,,4.058E-5,255,255,255,3.117,5.520,
3131,,4.058E-5,255,255,255,4.248,5.520,
3132,,6.087E-5,255,255,255,4.867,5.520,
3133,,2.029E-5,255,255,255,0.705,5.525,
3134,,4.058E-5,255,255,255,3.023,5.525,
3135,,4.058E-5,255,255,255,5.802,5.525,
3136,,2.029E-5,255,255,255,1.700,5.529,
3137,,8.116E-5,255,255,255,2.339,5.532,
3138,,4.058E-5,255,255,255,2.403,5.532,
3139,,6.087E-5,255,255,255,5.736,5.529,
3140,,2.029E-5,255,255,255,8.863,5.529,
3141,,3.044E-4,255,255,255,0.475,5.543,
3142,,2.029E-5,255,255,255,7.070,5.534,
3143,,2.029E-5,255,255,255,7.160,5.534,
3144,,2.029E-5,255,255,255,8.182,5.534,
3145,,2.029E-5,255,255,255,1.574,5.538,
3146,,4.058E-5,255,255,255,2.640,5.538,
3147,,4.058E-5,255,255,255,5.680,5.538,
3148,,2.029E-5,255,255,255,0.493,5.543,
3149,,2.029E-5,255,255,255,1.764,5.543,
3150,,4.058E-5,255,255,255,3.059,5.543,
3151,,4.058E-5,255,255,255,5.604,5.547,
3152,,4.058E-5,255,255,255,5.779,5.547,
3153,,2.029E-5,255,255,255,0.241,5.552,
3154,,2.029E-5,255,255,255,0.309,5.552,
3155,,2.029E-5,255,255,255,0.516,5.552,
3156,,1.015E-4,255,255,255,0.553,5.553,
3157,,2.029E-5,255,255,255,0.597,5.552,
3158,,2.029E-5,255,255,255,1.669,5.552,
3159,,4.058E-5,255,255,255,4.541,5.552,
3160,,4.058E-5,255,255,255,6.455,5.552,
3161,,2.029E-5,255,255,255,8.381,5.552,
3162,,4.058E-5,255,255,255,2.468,5.556,
3163,,4.058E-5,255,255,255,5.333,5.556,
3164,,2.029E-5,255,255,255,7.074,5.556,
3165,,6.087E-5,255,255,255,0.567,5.564,
3166,,6.087E-5,255,255,255,0.822,5.564,
3167,,2.029E-5,255,255,255,0.989,5.561,
3168,,4.058E-5,255,255,255,1.322,5.563,
3169,,4.058E-5,255,255,255,1.660,5.563,
3170,,2.029E-5,255,255,255,1.669,5.561,
3171,,2.029E-5,255,255,255,0.606,5.565,
3172,,2.029E-5,255,255,255,0.687,5.565,
3173,,2.029E-5,255,255,255,1.291,5.565,
3174,,2.029E-5,255,255,255,1.300,5.565,
3175,,4.058E-5,255,255,255,2.505,5.565,
3176,,8.116E-5,255,255,255,5.117,5.568,
3177,,1.015E-4,255,255,255,5.335,5.572,
3178,,4.058E-5,255,255,255,5.743,5.570,
3179,,1.015E-4,255,255,255,6.481,5.573,
3180,,6.087E-5,255,255,255,2.777,5.574,
3181,,4.058E-5,255,255,255,5.649,5.574,
3182,,2.029E-5,255,255,255,1.282,5.579,
3183,,2.029E-5,255,255,255,1.741,5.579,
3184,,2.029E-5,255,255,255,1.182,5.583,
3185,,8.116E-5,255,255,255,3.059,5.590,
3186,,4.058E-5,255,255,255,7.020,5.590,
3187,,4.058E-5,255,255,255,5.878,5.592,
3188,,2.029E-5,255,255,255,7.953,5.592,
3189,,4.058E-5,255,255,255,0.543,5.599,
3190,,4.058E-5,255,255,255,5.599,5.597,
3191,,4.870E-4,255,255,255,7.541,5.608,
3192,,2.029E-5,255,255,255,0.367,5.601,
3193,,2.029E-4,255,255,255,2.806,5.607,
3194,,4.058E-5,255,255,255,5.113,5.601,
3195,,4.058E-5,255,255,255,5.622,5.601,
3196,,4.058E-5,255,255,255,5.748,5.601,
3197,,1.217E-4,255,255,255,6.151,5.604,
3198,,2.029E-5,255,255,255,0.858,5.606,
3199,,4.058E-5,255,255,255,6.036,5.606,
3200,,8.116E-5,255,255,255,6.532,5.608,
3201,,4.058E-5,255,255,255,6.637,5.608,
3202,,2.029E-5,255,255,255,7.160,5.606,
3203,,4.058E-5,255,255,255,6.315,5.610,
3204,,2.029E-5,255,255,255,1.633,5.615,
3205,,6.087E-5,255,255,255,2.355,5.619,
3206,,6.087E-5,255,255,255,3.187,5.615,
3207,,4.058E-5,255,255,255,4.383,5.615,
3208,,6.087E-5,255,255,255,5.390,5.615,
3209,,2.029E-5,255,255,255,6.556,5.615,
3210,,2.029E-5,255,255,255,1.453,5.619,
3211,,4.058E-5,255,255,255,8.282,5.622,
3212,,4.058E-5,255,255,255,3.018,5.624,
3213,,1.826E-4,255,255,255,3.158,5.627,
3214,,4.058E-5,255,255,255,2.559,5.628,
3215,,4.058E-5,255,255,255,5.329,5.628,
3216,,6.087E-5,255,255,255,6.444,5.628,
3217,,2.029E-5,255,255,255,6.741,5.628,
3218,,3.855E-4,255,255,255,3.354,5.643,
3219,,2.029E-5,255,255,255,1.223,5.637,
3220,,2.029E-5,255,255,255,0.457,5.642,
3221,,2.029E-5,255,255,255,0.264,5.646,
3222,,2.029E-5,255,255,255,1.092,5.646,
3223,,2.029E-5,255,255,255,1.160,5.646,
3224,,4.058E-5,255,255,255,8.194,5.646,
3225,,6.087E-5,255,255,255,8.420,5.649,
3226,,2.029E-5,255,255,255,1.119,5.651,
3227,,1.015E-4,255,255,255,2.542,5.654,
3228,,2.029E-5,255,255,255,0.948,5.655,
3229,,4.058E-5,255,255,255,2.505,5.655,
3230,,1.015E-4,255,255,255,4.294,5.658,
3231,,2.029E-5,255,255,255,1.133,5.660,
3232,,4.058E-5,255,255,255,3.847,5.660,
3233,,2.029E-5,255,255,255,1.227,5.664,
3234,,4.058E-5,255,255,255,5.257,5.664,
3235,,4.058E-5,255,255,255,5.572,5.664,
3236,,2.029E-5,255,255,255,2.061,5.673,
3237,,2.029E-5,255,255,255,2.250,5.682,
3238,,4.058E-5,255,255,255,5.527,5.682,
3239,,2.029E-5,255,255,255,7.124,5.682,
3240,,2.029E-5,255,255,255,7.939,5.682,
3241,,2.029E-5,255,255,255,1.610,5.687,
3242,,2.029E-5,255,255,255,1.227,5.691,
3243,,4.058E-5,255,255,255,4.261,5.691,
3244,,4.058E-5,255,255,255,6.401,5.691,
3245,,4.058E-5,255,255,255,6.583,5.694,
3246,,6.087E-5,255,255,255,6.670,5.693,
3247,,4.058E-5,255,255,255,2.860,5.696,
3248,,4.058E-5,255,255,255,6.473,5.696,
3249,,2.029E-5,255,255,255,6.633,5.696,
3250,,2.029E-5,255,255,255,0.574,5.700,
3251,,6.087E-5,255,255,255,5.534,5.700,
3252,,2.029E-5,255,255,255,1.565,5.705,
3253,,4.058E-5,255,255,255,4.419,5.705,
3254,,4.058E-5,255,255,255,5.450,5.705,
3255,,4.058E-5,255,255,255,8.631,5.705,
3256,,4.058E-5,255,255,255,5.414,5.718,
3257,,4.058E-5,255,255,255,5.505,5.718,
3258,,4.058E-5,255,255,255,4.806,5.723,
3259,,4.058E-5,255,255,255,4.383,5.727,
3260,,2.029E-5,255,255,255,8.831,5.727,
3261,,4.058E-5,255,255,255,6.122,5.732,
3262,,2.029E-5,255,255,255,1.286,5.741,
3263,,2.029E-5,255,255,255,1.660,5.741,
3264,,2.029E-5,255,255,255,2.101,5.741,
3265,,2.029E-5,255,255,255,6.714,5.741,
3266,,2.029E-5,255,255,255,0.327,5.745,
3267,,4.058E-5,255,255,255,6.867,5.748,
3268,,2.029E-5,255,255,255,8.484,5.745,
3269,,4.058E-5,255,255,255,2.455,5.755,
3270,,2.029E-5,255,255,255,1.655,5.759,
3271,,4.058E-5,255,255,255,5.396,5.759,
3272,,2.029E-5,255,255,255,0.579,5.764,
3273,,8.116E-5,255,255,255,2.162,5.768,
3274,,8.116E-5,255,255,255,4.608,5.766,
3275,,2.029E-5,255,255,255,8.520,5.764,
3276,,2.029E-5,255,255,255,8.543,5.773,
3277,,2.029E-5,255,255,255,0.196,5.777,
3278,,2.029E-5,255,255,255,1.124,5.777,
3279,,2.029E-5,255,255,255,1.809,5.777,
3280,,4.058E-5,255,255,255,2.838,5.777,
3281,,2.029E-5,255,255,255,2.115,5.782,
3282,,1.015E-4,255,255,255,3.174,5.784,
3283,,4.058E-5,255,255,255,3.365,5.782,
3284,,4.058E-5,255,255,255,3.518,5.782,
3285,,6.087E-5,255,255,255,4.304,5.791,
3286,,1.015E-4,255,255,255,5.192,5.792,
3287,,4.058E-5,255,255,255,5.532,5.795,
3288,,4.058E-5,255,255,255,6.126,5.795,
3289,,4.058E-5,255,255,255,3.171,5.800,
3290,,4.058E-5,255,255,255,3.275,5.800,
3291,,4.058E-5,255,255,255,7.041,5.800,
3292,,4.058E-5,255,255,255,3.257,5.809,
3293,,2.029E-5,255,255,255,8.520,5.809,
3294,,2.029E-5,255,255,255,1.673,5.818,
3295,,6.087E-5,255,255,255,7.026,5.821,
3296,,6.087E-5,255,255,255,7.992,5.828,
3297,,2.029E-5,255,255,255,8.561,5.827,
3298,,2.029E-5,255,255,255,6.755,5.831,
3299,,1.015E-4,255,255,255,5.429,5.837,
3300,,2.029E-5,255,255,255,7.101,5.836,
3301,,1.217E-4,255,255,255,2.919,5.848,
3302,,2.029E-5,255,255,255,1.218,5.849,
3303,,4.058E-5,255,255,255,3.559,5.849,
3304,,4.058E-5,255,255,255,3.131,5.854,
3305,,4.058E-5,255,255,255,3.468,5.854,
3306,,4.058E-5,255,255,255,3.878,5.854,
3307,,2.029E-5,255,255,255,0.813,5.858,
3308,,4.058E-5,255,255,255,4.923,5.863,
3309,,2.029E-5,255,255,255,1.250,5.867,
3310,,8.116E-5,255,255,255,4.349,5.874,
3311,,4.058E-5,255,255,255,4.432,5.872,
3312,,1.015E-4,255,255,255,4.551,5.878,
3313,,2.029E-5,255,255,255,8.043,5.876,
3314,,2.029E-5,255,255,255,1.696,5.881,
3315,,2.029E-5,255,255,255,1.655,5.885,
3316,,4.058E-5,255,255,255,1.908,5.887,
3317,,2.029E-5,255,255,255,8.092,5.885,
3318,,8.116E-5,255,255,255,2.734,5.892,
3319,,8.116E-5,255,255,255,3.153,5.892,
3320,,2.029E-5,255,255,255,2.345,5.894,
3321,,2.029E-5,255,255,255,2.399,5.899,
3322,,4.058E-5,255,255,255,3.550,5.899,
3323,,8.116E-5,255,255,255,2.910,5.905,
3324,,4.058E-5,255,255,255,3.140,5.903,
3325,,8.116E-5,255,255,255,3.171,5.905,
3326,,2.029E-5,255,255,255,0.714,5.908,
3327,,4.464E-4,255,255,255,3.092,5.922,
3328,,6.087E-5,255,255,255,3.245,5.908,
3329,,4.058E-5,255,255,255,3.486,5.908,
3330,,2.029E-5,255,255,255,2.182,5.912,
3331,,4.058E-5,255,255,255,3.527,5.912,
3332,,4.058E-5,255,255,255,5.212,5.912,
3333,,4.058E-5,255,255,255,2.473,5.917,
3334,,2.029E-5,255,255,255,1.106,5.921,
3335,,4.058E-5,255,255,255,6.432,5.921,
3336,,2.029E-5,255,255,255,1.800,5.926,
3337,,4.058E-5,255,255,255,3.144,5.926,
3338,,4.058E-5,255,255,255,3.171,5.926,
3339,,2.029E-5,255,255,255,1.691,5.930,
3340,,4.058E-5,255,255,255,6.216,5.930,
3341,,2.029E-5,255,255,255,0.944,5.935,
3342,,4.058E-5,255,255,255,2.590,5.935,
3343,,4.058E-5,255,255,255,3.243,5.935,
3344,,2.029E-5,255,255,255,0.651,5.939,
3345,,2.029E-5,255,255,255,1.101,5.939,
3346,,4.058E-5,255,255,255,5.590,5.939,
3347,,2.029E-5,255,255,255,0.588,5.944,
3348,,4.058E-5,255,255,255,1.113,5.946,
3349,,2.029E-5,255,255,255,1.151,5.948,
3350,,1.826E-4,255,255,255,3.968,5.957,
3351,,4.058E-5,255,255,255,2.459,5.957,
3352,,0.005,255,255,255,2.748,6.026,
3353,,4.058E-5,255,255,255,4.851,5.962,
3354,,2.029E-5,255,255,255,7.840,5.962,
3355,,2.435E-4,255,255,255,0.599,5.977,
3356,,4.058E-5,255,255,255,5.351,5.966,
3357,,1.015E-4,255,255,255,5.981,5.968,
3358,,2.029E-5,255,255,255,1.043,5.971,
3359,,2.029E-5,255,255,255,1.358,5.971,
3360,,4.058E-5,255,255,255,3.198,5.971,
3361,,2.029E-5,255,255,255,1.052,5.975,
3362,,8.116E-5,255,255,255,4.176,5.977,
3363,,6.087E-5,255,255,255,7.414,5.977,
3364,,4.058E-5,255,255,255,2.698,5.980,
3365,,4.058E-5,255,255,255,6.131,5.984,
3366,,4.058E-5,255,255,255,2.694,5.989,
3367,,4.058E-5,255,255,255,4.068,5.989,
3368,,4.058E-5,255,255,255,6.351,5.989,
3369,,2.029E-5,255,255,255,7.236,5.989,
3370,,4.058E-5,255,255,255,3.581,5.993,
3371,,6.087E-5,255,255,255,3.755,5.993,
3372,,4.058E-5,255,255,255,6.374,5.993,
3373,,4.058E-5,255,255,255,3.495,5.998,
3374,,8.116E-5,255,255,255,4.563,6.005,
3375,,4.058E-5,255,255,255,6.532,6.002,
3376,,4.058E-5,255,255,255,6.018,6.007,
3377,,4.058E-5,255,255,255,6.194,6.007,
3378,,4.058E-5,255,255,255,2.986,6.011,
3379,,4.058E-5,255,255,255,2.023,6.016,
3380,,4.058E-5,255,255,255,2.793,6.016,
3381,,2.029E-5,255,255,255,7.872,6.016,
3382,,4.058E-5,255,255,255,2.563,6.020,
3383,,4.058E-5,255,255,255,3.135,6.020,
3384,,4.058E-5,255,255,255,2.680,6.029,
3385,,4.058E-5,255,255,255,2.784,6.029,
3386,,4.058E-5,255,255,255,6.045,6.029,
3387,,2.029E-5,255,255,255,6.705,6.029,
3388,,2.029E-5,255,255,255,1.128,6.034,
3389,,4.058E-5,255,255,255,4.450,6.034,
3390,,1.217E-4,255,255,255,6.341,6.037,
3391,,1.826E-4,255,255,255,6.059,6.042,
3392,,4.058E-5,255,255,255,6.041,6.043,
3393,,4.058E-5,255,255,255,6.153,6.043,
3394,,2.029E-5,255,255,255,1.971,6.052,
3395,,4.058E-5,255,255,255,2.937,6.052,
3396,,8.116E-5,255,255,255,4.486,6.054,
3397,,8.116E-5,255,255,255,6.041,6.054,
3398,,8.116E-5,255,255,255,6.354,6.054,
3399,,6.087E-5,255,255,255,7.110,6.053,
3400,,2.029E-5,255,255,255,8.399,6.052,
3401,,2.029E-5,255,255,255,2.236,6.061,
3402,,2.029E-4,255,255,255,2.689,6.066,
3403,,4.058E-5,255,255,255,3.486,6.074,
3404,,1.015E-4,255,255,255,4.952,6.076,
3405,,6.087E-5,255,255,255,6.038,6.074,
3406,,4.058E-5,255,255,255,5.649,6.079,
3407,,2.029E-5,255,255,255,0.349,6.083,
3408,,2.029E-5,255,255,255,0.358,6.088,
3409,,2.029E-5,255,255,255,1.250,6.088,
3410,,2.029E-5,255,255,255,1.592,6.088,
3411,,2.029E-5,255,255,255,6.989,6.088,
3412,,2.029E-5,255,255,255,0.822,6.092,
3413,,1.015E-4,255,255,255,1.995,6.098,
3414,,4.058E-5,255,255,255,3.536,6.092,
3415,,8.116E-5,255,255,255,4.797,6.092,
3416,,6.087E-5,255,255,255,6.511,6.092,
3417,,4.058E-5,255,255,255,4.514,6.097,
3418,,2.029E-5,255,255,255,2.164,6.101,
3419,,4.058E-5,255,255,255,4.036,6.101,
3420,,4.058E-5,255,255,255,4.185,6.101,
3421,,2.029E-5,255,255,255,0.894,6.106,
3422,,1.015E-4,255,255,255,3.571,6.108,
3423,,2.029E-5,255,255,255,6.700,6.106,
3424,,4.058E-5,255,255,255,7.761,6.106,
3425,,2.029E-5,255,255,255,2.173,6.110,
3426,,2.029E-5,255,255,255,7.498,6.115,
3427,,2.029E-5,255,255,255,0.872,6.124,
3428,,2.029E-5,255,255,255,1.151,6.124,
3429,,4.058E-5,255,255,255,2.135,6.124,
3430,,6.087E-5,255,255,255,6.589,6.125,
3431,,4.058E-5,255,255,255,6.734,6.124,
3432,,4.058E-5,255,255,255,4.441,6.128,
3433,,2.029E-5,255,255,255,6.709,6.128,
3434,,6.087E-5,255,255,255,7.733,6.131,
3435,,2.029E-5,255,255,255,2.331,6.133,
3436,,4.058E-5,255,255,255,2.968,6.133,
3437,,4.058E-5,255,255,255,5.595,6.133,
3438,,1.015E-4,255,255,255,8.454,6.137,
3439,,4.058E-5,255,255,255,1.874,6.137,
3440,,4.058E-5,255,255,255,5.365,6.142,
3441,,4.058E-5,255,255,255,4.883,6.146,
3442,,4.058E-5,255,255,255,5.036,6.146,
3443,,2.029E-5,255,255,255,7.493,6.146,
3444,,2.029E-5,255,255,255,2.358,6.151,
3445,,1.623E-4,255,255,255,6.261,6.160,
3446,,2.029E-5,255,255,255,0.372,6.160,
3447,,2.029E-5,255,255,255,0.854,6.160,
3448,,6.087E-5,255,255,255,4.430,6.160,
3449,,8.116E-5,255,255,255,3.559,6.167,
3450,,2.029E-5,255,255,255,1.119,6.169,
3451,,2.029E-5,255,255,255,2.119,6.169,
3452,,4.058E-5,255,255,255,3.869,6.169,
3453,,4.058E-5,255,255,255,5.243,6.169,
3454,,2.029E-5,255,255,255,0.782,6.178,
3455,,4.058E-5,255,255,255,6.923,6.180,
3456,,2.029E-5,255,255,255,1.417,6.187,
3457,,2.029E-5,255,255,255,2.002,6.187,
3458,,8.116E-5,255,255,255,4.622,6.187,
3459,,2.029E-5,255,255,255,8.390,6.187,
3460,,4.058E-5,255,255,255,3.860,6.196,
3461,,4.058E-5,255,255,255,4.559,6.196,
3462,,2.029E-5,255,255,255,8.331,6.196,
3463,,1.015E-4,255,255,255,3.898,6.202,
3464,,4.058E-5,255,255,255,1.016,6.207,
3465,,4.058E-5,255,255,255,3.779,6.209,
3466,,2.029E-5,255,255,255,0.403,6.214,
3467,,2.029E-5,255,255,255,0.935,6.214,
3468,,8.116E-5,255,255,255,2.953,6.216,
3469,,4.058E-5,255,255,255,3.248,6.214,
3470,,2.029E-5,255,255,255,1.421,6.218,
3471,,2.029E-5,255,255,255,2.327,6.218,
3472,,1.420E-4,255,255,255,3.760,6.223,
3473,,4.058E-5,255,255,255,4.392,6.218,
3474,,2.029E-5,255,255,255,0.399,6.223,
3475,,8.116E-5,255,255,255,3.027,6.225,
3476,,2.029E-5,255,255,255,2.133,6.232,
3477,,4.058E-5,255,255,255,3.865,6.232,
3478,,6.087E-5,255,255,255,7.812,6.235,
3479,,4.058E-5,255,255,255,4.171,6.236,
3480,,2.029E-5,255,255,255,7.363,6.236,
3481,,4.058E-5,255,255,255,3.590,6.241,
3482,,2.029E-5,255,255,255,6.930,6.241,
3483,,2.029E-5,255,255,255,7.124,6.241,
3484,,2.029E-5,255,255,255,7.980,6.241,
3485,,2.029E-5,255,255,255,1.552,6.245,
3486,,2.029E-5,255,255,255,6.714,6.245,
3487,,2.029E-5,255,255,255,7.822,6.245,
3488,,8.116E-5,255,255,255,0.723,6.258,
3489,,2.029E-5,255,255,255,6.755,6.255,
3490,,2.029E-5,255,255,255,0.642,6.259,
3491,,2.029E-5,255,255,255,1.601,6.264,
3492,,2.029E-5,255,255,255,1.655,6.264,
3493,,2.029E-5,255,255,255,2.394,6.264,
3494,,2.029E-5,255,255,255,6.993,6.264,
3495,,4.058E-5,255,255,255,0.860,6.270,
3496,,2.029E-5,255,255,255,0.966,6.268,
3497,,1.217E-4,255,255,255,2.610,6.270,
3498,,2.029E-5,255,255,255,1.547,6.273,
3499,,2.029E-5,255,255,255,7.137,6.273,
3500,,2.029E-5,255,255,255,0.777,6.277,
3501,,4.058E-5,255,255,255,4.194,6.277,
3502,,2.029E-5,255,255,255,1.070,6.282,
3503,,4.058E-5,255,255,255,2.973,6.282,
3504,,2.029E-5,255,255,255,6.565,6.282,
3505,,2.029E-5,255,255,255,7.209,6.282,
3506,,2.029E-5,255,255,255,8.457,6.282,
3507,,1.217E-4,255,255,255,1.562,6.288,
3508,,8.116E-5,255,255,255,0.610,6.293,
3509,,4.058E-5,255,255,255,4.626,6.291,
3510,,2.029E-5,255,255,255,0.691,6.295,
3511,,4.058E-5,255,255,255,2.595,6.295,
3512,,8.116E-5,255,255,255,2.872,6.297,
3513,,4.058E-5,255,255,255,5.203,6.295,
3514,,2.029E-5,255,255,255,7.187,6.295,
3515,,4.058E-5,255,255,255,8.059,6.302,
3516,,4.058E-5,255,255,255,0.730,6.304,
3517,,4.058E-5,255,255,255,4.680,6.304,
3518,,2.029E-5,255,255,255,0.511,6.309,
3519,,2.029E-5,255,255,255,1.502,6.309,
3520,,8.116E-5,255,255,255,2.124,6.316,
3521,,6.087E-5,255,255,255,3.795,6.313,
3522,,2.029E-5,255,255,255,8.056,6.313,
3523,,2.029E-5,255,255,255,1.092,6.318,
3524,,4.058E-5,255,255,255,2.923,6.318,
3525,,2.029E-5,255,255,255,8.412,6.318,
3526,,4.058E-5,255,255,255,1.462,6.324,
3527,,6.087E-5,255,255,255,4.795,6.322,
3528,,4.058E-5,255,255,255,5.734,6.322,
3529,,8.116E-5,255,255,255,2.484,6.329,
3530,,2.029E-4,255,255,255,7.038,6.332,
3531,,2.029E-5,255,255,255,2.110,6.331,
3532,,4.058E-5,255,255,255,5.892,6.331,
3533,,2.029E-5,255,255,255,1.574,6.336,
3534,,4.058E-5,255,255,255,1.646,6.338,
3535,,8.116E-5,255,255,255,2.352,6.340,
3536,,6.087E-5,255,255,255,2.592,6.336,
3537,,4.058E-5,255,255,255,2.617,6.336,
3538,,2.029E-5,255,255,255,2.146,6.340,
3539,,4.058E-5,255,255,255,2.318,6.342,
3540,,2.029E-5,255,255,255,2.336,6.340,
3541,,6.087E-5,255,255,255,2.364,6.342,
3542,,2.029E-5,255,255,255,8.574,6.340,
3543,,4.058E-5,255,255,255,6.068,6.345,
3544,,2.029E-5,255,255,255,8.565,6.345,
3545,,2.029E-5,255,255,255,6.908,6.349,
3546,,2.232E-4,255,255,255,7.128,6.354,
3547,,2.029E-5,255,255,255,0.664,6.354,
3548,,4.058E-5,255,255,255,2.333,6.354,
3549,,1.217E-4,255,255,255,3.743,6.361,
3550,,2.029E-5,255,255,255,8.372,6.358,
3551,,2.029E-5,255,255,255,8.511,6.358,
3552,,2.029E-5,255,255,255,0.723,6.363,
3553,,2.029E-5,255,255,255,6.800,6.363,
3554,,3.044E-4,255,255,255,2.923,6.379,
3555,,4.058E-5,255,255,255,6.036,6.376,
3556,,2.029E-5,255,255,255,1.070,6.381,
3557,,4.058E-5,255,255,255,4.599,6.381,
3558,,4.058E-5,255,255,255,6.759,6.383,
3559,,4.058E-5,255,255,255,7.419,6.385,
3560,,2.029E-5,255,255,255,0.588,6.390,
3561,,2.029E-5,255,255,255,0.718,6.390,
