 ,Area,Mean,Min,Max,X,Y
2953,2.029E-5,255,255,255,1.673,5.818
2954,6.087E-5,255,255,255,7.026,5.821
2955,6.087E-5,255,255,255,7.992,5.828
2956,2.029E-5,255,255,255,8.561,5.827
2957,2.029E-5,255,255,255,6.755,5.831
2958,6.087E-5,255,255,255,5.427,5.837
2959,2.029E-5,255,255,255,7.101,5.836
2960,6.087E-5,255,255,255,2.921,5.848
2961,2.029E-5,255,255,255,1.218,5.849
2962,2.029E-5,255,255,255,3.561,5.849
2963,2.029E-5,255,255,255,3.133,5.854
2964,2.029E-5,255,255,255,3.471,5.854
2965,2.029E-5,255,255,255,3.881,5.854
2966,2.029E-5,255,255,255,0.813,5.858
2967,2.029E-5,255,255,255,4.921,5.863
2968,2.029E-5,255,255,255,1.250,5.867
2969,4.058E-5,255,255,255,4.351,5.874
2970,4.058E-5,255,255,255,4.432,5.872
2971,1.015E-4,255,255,255,4.551,5.878
2972,2.029E-5,255,255,255,8.043,5.876
2973,2.029E-5,255,255,255,1.696,5.881
2974,2.029E-5,255,255,255,1.655,5.885
2975,4.058E-5,255,255,255,1.908,5.887
2976,2.029E-5,255,255,255,8.092,5.885
2977,4.058E-5,255,255,255,2.736,5.892
2978,4.058E-5,255,255,255,3.155,5.892
2979,2.029E-5,255,255,255,2.345,5.894
2980,2.029E-5,255,255,255,2.399,5.899
2981,2.029E-5,255,255,255,3.552,5.899
2982,2.029E-5,255,255,255,2.908,5.903
2983,2.029E-5,255,255,255,3.142,5.903
2984,2.029E-5,255,255,255,3.169,5.903
2985,2.029E-5,255,255,255,0.714,5.908
2986,2.029E-5,255,255,255,2.917,5.908
2987,3.044E-4,255,255,255,3.094,5.922
2988,2.029E-5,255,255,255,3.178,5.908
2989,4.058E-5,255,255,255,3.248,5.908
2990,2.029E-5,255,255,255,3.489,5.908
2991,2.029E-5,255,255,255,2.182,5.912
2992,2.029E-5,255,255,255,3.529,5.912
2993,2.029E-5,255,255,255,5.209,5.912
2994,2.029E-5,255,255,255,2.475,5.917
2995,2.029E-5,255,255,255,1.106,5.921
2996,2.029E-5,255,255,255,6.430,5.921
2997,2.029E-5,255,255,255,1.800,5.926
2998,2.029E-5,255,255,255,3.146,5.926
2999,2.029E-5,255,255,255,3.173,5.926
3000,2.029E-5,255,255,255,1.691,5.930
3001,2.029E-5,255,255,255,6.214,5.930
3002,2.029E-5,255,255,255,0.944,5.935
3003,2.029E-5,255,255,255,2.592,5.935
3004,2.029E-5,255,255,255,3.245,5.935
3005,2.029E-5,255,255,255,0.651,5.939
3006,2.029E-5,255,255,255,1.101,5.939
3007,2.029E-5,255,255,255,5.588,5.939
3008,2.029E-5,255,255,255,0.588,5.944
3009,4.058E-5,255,255,255,1.113,5.946
3010,2.029E-5,255,255,255,1.151,5.948
3011,1.217E-4,255,255,255,3.970,5.957
3012,2.029E-5,255,255,255,2.462,5.957
3013,0.004,255,255,255,2.750,6.026
3014,2.029E-5,255,255,255,4.849,5.962
3015,2.029E-5,255,255,255,7.840,5.962
3016,2.435E-4,255,255,255,0.599,5.977
3017,2.029E-5,255,255,255,5.349,5.966
3018,6.087E-5,255,255,255,5.978,5.968
3019,2.029E-5,255,255,255,1.043,5.971
3020,2.029E-5,255,255,255,1.358,5.971
3021,2.029E-5,255,255,255,3.200,5.971
3022,2.029E-5,255,255,255,1.052,5.975
3023,4.058E-5,255,255,255,4.178,5.977
3024,6.087E-5,255,255,255,7.414,5.977
3025,2.029E-5,255,255,255,2.700,5.980
3026,2.029E-5,255,255,255,6.128,5.984
3027,2.029E-5,255,255,255,2.696,5.989
3028,2.029E-5,255,255,255,4.070,5.989
3029,2.029E-5,255,255,255,6.349,5.989
3030,2.029E-5,255,255,255,7.236,5.989
3031,2.029E-5,255,255,255,3.583,5.993
3032,4.058E-5,255,255,255,3.757,5.993
3033,2.029E-5,255,255,255,6.372,5.993
3034,2.029E-5,255,255,255,3.498,5.998
3035,8.116E-5,255,255,255,4.563,6.005
3036,2.029E-5,255,255,255,6.529,6.002
3037,2.029E-5,255,255,255,6.016,6.007
3038,2.029E-5,255,255,255,6.191,6.007
3039,2.029E-5,255,255,255,2.989,6.011
3040,4.058E-5,255,255,255,2.023,6.016
3041,2.029E-5,255,255,255,2.795,6.016
3042,2.029E-5,255,255,255,7.872,6.016
3043,2.029E-5,255,255,255,2.565,6.020
3044,2.029E-5,255,255,255,3.137,6.020
3045,2.029E-5,255,255,255,2.682,6.029
3046,2.029E-5,255,255,255,2.786,6.029
3047,2.029E-5,255,255,255,6.043,6.029
3048,2.029E-5,255,255,255,6.705,6.029
3049,2.029E-5,255,255,255,1.128,6.034
3050,4.058E-5,255,255,255,4.450,6.034
3051,8.116E-5,255,255,255,6.339,6.037
3052,1.217E-4,255,255,255,6.056,6.042
3053,2.029E-5,255,255,255,6.038,6.043
3054,2.029E-5,255,255,255,6.151,6.043
3055,2.029E-5,255,255,255,1.971,6.052
3056,2.029E-5,255,255,255,2.939,6.052
3057,8.116E-5,255,255,255,4.486,6.054
3058,4.058E-5,255,255,255,6.038,6.054
3059,4.058E-5,255,255,255,6.351,6.054
3060,6.087E-5,255,255,255,7.110,6.053
3061,2.029E-5,255,255,255,8.399,6.052
3062,2.029E-5,255,255,255,2.236,6.061
3063,1.420E-4,255,255,255,2.691,6.067
3064,2.029E-5,255,255,255,3.489,6.074
3065,6.087E-5,255,255,255,4.950,6.076
3066,4.058E-5,255,255,255,6.036,6.074
3067,2.029E-5,255,255,255,5.646,6.079
3068,2.029E-5,255,255,255,0.349,6.083
3069,2.029E-5,255,255,255,0.358,6.088
3070,2.029E-5,255,255,255,1.250,6.088
3071,2.029E-5,255,255,255,1.592,6.088
3072,2.029E-5,255,255,255,6.989,6.088
3073,2.029E-5,255,255,255,0.822,6.092
3074,1.015E-4,255,255,255,1.995,6.098
3075,2.029E-5,255,255,255,3.538,6.092
3076,6.087E-5,255,255,255,4.795,6.092
3077,4.058E-5,255,255,255,6.509,6.092
3078,4.058E-5,255,255,255,4.514,6.097
3079,2.029E-5,255,255,255,2.164,6.101
3080,2.029E-5,255,255,255,4.038,6.101
3081,2.029E-5,255,255,255,4.187,6.101
3082,2.029E-5,255,255,255,0.894,6.106
3083,6.087E-5,255,255,255,3.573,6.107
3084,2.029E-5,255,255,255,6.700,6.106
3085,4.058E-5,255,255,255,7.761,6.106
3086,2.029E-5,255,255,255,2.173,6.110
3087,2.029E-5,255,255,255,7.498,6.115
3088,2.029E-5,255,255,255,0.872,6.124
3089,2.029E-5,255,255,255,1.151,6.124
3090,4.058E-5,255,255,255,2.135,6.124
3091,6.087E-5,255,255,255,6.589,6.125
3092,4.058E-5,255,255,255,6.734,6.124
3093,4.058E-5,255,255,255,4.441,6.128
3094,2.029E-5,255,255,255,6.709,6.128
3095,6.087E-5,255,255,255,7.733,6.131
3096,2.029E-5,255,255,255,2.331,6.133
3097,2.029E-5,255,255,255,2.971,6.133
3098,2.029E-5,255,255,255,5.592,6.133
3099,1.015E-4,255,255,255,8.454,6.137
3100,4.058E-5,255,255,255,1.874,6.137
3101,2.029E-5,255,255,255,5.363,6.142
3102,2.029E-5,255,255,255,4.881,6.146
3103,2.029E-5,255,255,255,5.034,6.146
3104,2.029E-5,255,255,255,7.493,6.146
3105,2.029E-5,255,255,255,2.358,6.151
3106,1.015E-4,255,255,255,6.259,6.161
3107,2.029E-5,255,255,255,0.372,6.160
3108,2.029E-5,255,255,255,0.854,6.160
3109,6.087E-5,255,255,255,4.430,6.160
3110,4.058E-5,255,255,255,3.561,6.167
3111,2.029E-5,255,255,255,1.119,6.169
3112,2.029E-5,255,255,255,2.119,6.169
3113,2.029E-5,255,255,255,3.872,6.169
3114,2.029E-5,255,255,255,5.241,6.169
3115,2.029E-5,255,255,255,0.782,6.178
3116,4.058E-5,255,255,255,6.923,6.180
3117,2.029E-5,255,255,255,1.417,6.187
3118,2.029E-5,255,255,255,2.002,6.187
3119,6.087E-5,255,255,255,4.619,6.187
3120,2.029E-5,255,255,255,8.390,6.187
3121,2.029E-5,255,255,255,3.863,6.196
3122,4.058E-5,255,255,255,4.559,6.196
3123,2.029E-5,255,255,255,8.331,6.196
3124,6.087E-5,255,255,255,3.900,6.202
3125,4.058E-5,255,255,255,1.016,6.207
3126,2.029E-5,255,255,255,3.782,6.209
3127,2.029E-5,255,255,255,0.403,6.214
3128,2.029E-5,255,255,255,0.935,6.214
3129,4.058E-5,255,255,255,2.955,6.216
3130,2.029E-5,255,255,255,3.250,6.214
3131,2.029E-5,255,255,255,1.421,6.218
3132,2.029E-5,255,255,255,2.327,6.218
3133,8.116E-5,255,255,255,3.762,6.223
3134,2.029E-5,255,255,255,4.394,6.218
3135,2.029E-5,255,255,255,0.399,6.223
3136,4.058E-5,255,255,255,3.029,6.225
3137,2.029E-5,255,255,255,2.133,6.232
3138,2.029E-5,255,255,255,3.867,6.232
3139,6.087E-5,255,255,255,7.812,6.235
3140,2.029E-5,255,255,255,4.173,6.236
3141,2.029E-5,255,255,255,7.363,6.236
3142,2.029E-5,255,255,255,3.592,6.241
3143,2.029E-5,255,255,255,6.930,6.241
3144,2.029E-5,255,255,255,7.124,6.241
3145,2.029E-5,255,255,255,7.980,6.241
3146,2.029E-5,255,255,255,1.552,6.245
3147,2.029E-5,255,255,255,6.714,6.245
3148,2.029E-5,255,255,255,7.822,6.245
3149,8.116E-5,255,255,255,0.723,6.258
3150,2.029E-5,255,255,255,6.755,6.255
3151,2.029E-5,255,255,255,0.642,6.259
3152,2.029E-5,255,255,255,1.601,6.264
3153,2.029E-5,255,255,255,1.655,6.264
3154,2.029E-5,255,255,255,2.394,6.264
3155,2.029E-5,255,255,255,6.993,6.264
3156,4.058E-5,255,255,255,0.860,6.270
3157,2.029E-5,255,255,255,0.966,6.268
3158,8.116E-5,255,255,255,2.613,6.270
3159,2.029E-5,255,255,255,1.547,6.273
3160,2.029E-5,255,255,255,7.137,6.273
3161,2.029E-5,255,255,255,0.777,6.277
3162,2.029E-5,255,255,255,4.196,6.277
3163,2.029E-5,255,255,255,1.070,6.282
3164,2.029E-5,255,255,255,2.975,6.282
3165,2.029E-5,255,255,255,6.565,6.282
3166,2.029E-5,255,255,255,7.209,6.282
3167,2.029E-5,255,255,255,8.457,6.282
3168,1.217E-4,255,255,255,1.562,6.288
3169,8.116E-5,255,255,255,0.610,6.293
3170,2.029E-5,255,255,255,4.624,6.291
3171,2.029E-5,255,255,255,0.691,6.295
3172,2.029E-5,255,255,255,2.597,6.295
3173,4.058E-5,255,255,255,2.874,6.297
3174,2.029E-5,255,255,255,5.200,6.295
3175,2.029E-5,255,255,255,7.187,6.295
3176,4.058E-5,255,255,255,8.059,6.302
3177,4.058E-5,255,255,255,0.730,6.304
3178,2.029E-5,255,255,255,4.678,6.304
3179,2.029E-5,255,255,255,0.511,6.309
3180,2.029E-5,255,255,255,1.502,6.309
3181,8.116E-5,255,255,255,2.124,6.316
3182,4.058E-5,255,255,255,3.797,6.313
3183,2.029E-5,255,255,255,8.056,6.313
3184,2.029E-5,255,255,255,1.092,6.318
3185,2.029E-5,255,255,255,2.926,6.318
3186,2.029E-5,255,255,255,8.412,6.318
3187,4.058E-5,255,255,255,1.462,6.324
3188,4.058E-5,255,255,255,4.793,6.322
3189,2.029E-5,255,255,255,5.732,6.322
3190,4.058E-5,255,255,255,2.486,6.329
3191,2.029E-4,255,255,255,7.038,6.332
3192,2.029E-5,255,255,255,2.110,6.331
3193,2.029E-5,255,255,255,5.890,6.331
3194,2.029E-5,255,255,255,1.574,6.336
3195,4.058E-5,255,255,255,1.646,6.338
3196,8.116E-5,255,255,255,2.352,6.340
3197,4.058E-5,255,255,255,2.595,6.336
3198,2.029E-5,255,255,255,2.619,6.336
3199,2.029E-5,255,255,255,2.146,6.340
3200,4.058E-5,255,255,255,2.318,6.342
3201,2.029E-5,255,255,255,2.336,6.340
3202,6.087E-5,255,255,255,2.364,6.342
3203,2.029E-5,255,255,255,8.574,6.340
3204,2.029E-5,255,255,255,6.065,6.345
3205,2.029E-5,255,255,255,8.565,6.345
3206,2.029E-5,255,255,255,6.908,6.349
3207,2.232E-4,255,255,255,7.128,6.354
3208,2.029E-5,255,255,255,0.664,6.354
3209,4.058E-5,255,255,255,2.333,6.354
3210,8.116E-5,255,255,255,3.745,6.361
3211,2.029E-5,255,255,255,8.372,6.358
3212,2.029E-5,255,255,255,8.511,6.358
3213,2.029E-5,255,255,255,0.723,6.363
3214,2.029E-5,255,255,255,6.800,6.363
3215,2.232E-4,255,255,255,2.925,6.379
3216,2.029E-5,255,255,255,6.034,6.376
3217,2.029E-5,255,255,255,1.070,6.381
3218,2.029E-5,255,255,255,4.597,6.381
3219,4.058E-5,255,255,255,6.759,6.383
3220,4.058E-5,255,255,255,7.419,6.385
3221,2.029E-5,255,255,255,0.588,6.390
3222,2.029E-5,255,255,255,0.718,6.390
3223,2.029E-5,255,255,255,1.421,6.390
3224,2.029E-5,255,255,255,2.056,6.390
3225,2.029E-5,255,255,255,5.750,6.390
3226,1.015E-4,255,255,255,0.724,6.401
3227,2.029E-5,255,255,255,0.682,6.403
3228,6.087E-5,255,255,255,3.008,6.405
3229,2.029E-5,255,255,255,6.687,6.403
3230,8.116E-5,255,255,255,8.047,6.405
3231,2.029E-4,255,255,255,3.024,6.417
3232,2.029E-5,255,255,255,1.691,6.412
3233,2.029E-5,255,255,255,2.691,6.412
3234,2.029E-5,255,255,255,3.124,6.412
3235,2.029E-5,255,255,255,0.755,6.417
3236,6.087E-5,255,255,255,1.391,6.421
3237,2.029E-5,255,255,255,1.800,6.417
3238,2.029E-5,255,255,255,0.745,6.421
3239,2.029E-5,255,255,255,1.782,6.421
3240,1.623E-4,255,255,255,2.732,6.431
3241,1.015E-4,255,255,255,4.555,6.423
3242,2.029E-5,255,255,255,0.669,6.426
3243,2.029E-5,255,255,255,2.687,6.426
3244,2.029E-5,255,255,255,5.056,6.426
3245,2.029E-5,255,255,255,2.709,6.430
3246,4.058E-5,255,255,255,0.928,6.437
3247,2.029E-5,255,255,255,1.034,6.435
3248,2.029E-5,255,255,255,1.318,6.435
3249,2.029E-5,255,255,255,7.110,6.435
3250,6.087E-5,255,255,255,0.564,6.441
3251,1.015E-4,255,255,255,0.905,6.443
3252,2.029E-5,255,255,255,0.917,6.439
3253,2.029E-5,255,255,255,6.890,6.439
3254,4.058E-5,255,255,255,7.649,6.441
3255,2.029E-5,255,255,255,0.727,6.444
3256,2.029E-5,255,255,255,0.948,6.444
3257,4.058E-5,255,255,255,4.536,6.444
3258,4.058E-5,255,255,255,0.741,6.450
3259,2.029E-5,255,255,255,0.921,6.448
3260,2.029E-5,255,255,255,1.304,6.448
3261,2.029E-5,255,255,255,1.295,6.453
3262,2.029E-5,255,255,255,7.309,6.453
3263,2.029E-5,255,255,255,7.921,6.453
3264,4.058E-5,255,255,255,5.450,6.459
3265,4.058E-5,255,255,255,7.651,6.459
3266,2.029E-5,255,255,255,0.777,6.471
3267,2.029E-5,255,255,255,1.394,6.471
3268,2.029E-5,255,255,255,3.128,6.471
3269,2.029E-5,255,255,255,4.597,6.471
3270,2.029E-5,255,255,255,7.642,6.471
3271,2.029E-5,255,255,255,3.043,6.480
3272,2.029E-5,255,255,255,5.723,6.480
3273,2.029E-5,255,255,255,6.164,6.480
3274,2.029E-5,255,255,255,2.223,6.484
3275,2.029E-5,255,255,255,5.714,6.484
3276,2.029E-5,255,255,255,5.732,6.484
3277,1.420E-4,255,255,255,5.936,6.486
3278,4.058E-5,255,255,255,8.135,6.489
3279,2.029E-5,255,255,255,3.556,6.493
3280,2.029E-5,255,255,255,1.399,6.502
3281,2.029E-5,255,255,255,5.268,6.507
3282,6.087E-5,255,255,255,6.983,6.508
3283,2.029E-5,255,255,255,1.376,6.511
3284,2.029E-5,255,255,255,1.953,6.511
3285,2.029E-5,255,255,255,2.232,6.511
3286,2.029E-5,255,255,255,0.592,6.520
3287,4.058E-5,255,255,255,5.491,6.520
3288,2.029E-5,255,255,255,6.975,6.520
3289,2.029E-5,255,255,255,6.984,6.520
3290,2.029E-5,255,255,255,5.516,6.525
3291,2.029E-5,255,255,255,6.007,6.525
3292,2.029E-5,255,255,255,7.038,6.525
3293,4.058E-5,255,255,255,1.394,6.532
3294,2.029E-5,255,255,255,4.331,6.529
3295,2.029E-5,255,255,255,5.160,6.529
3296,2.029E-5,255,255,255,6.547,6.529
3297,2.029E-5,255,255,255,3.480,6.538
3298,1.015E-4,255,255,255,5.519,6.540
3299,6.087E-5,255,255,255,4.190,6.550
3300,4.058E-5,255,255,255,4.405,6.547
3301,6.087E-5,255,255,255,5.541,6.550
3302,4.058E-5,255,255,255,6.514,6.547
3303,2.029E-5,255,255,255,1.304,6.552
3304,4.058E-5,255,255,255,1.383,6.552
3305,2.029E-5,255,255,255,1.412,6.552
3306,2.029E-5,255,255,255,1.426,6.552
3307,2.029E-5,255,255,255,1.435,6.552
3308,4.058E-5,255,255,255,2.919,6.552
3309,2.029E-5,255,255,255,3.421,6.552
3310,2.029E-5,255,255,255,3.205,6.556
3311,2.029E-5,255,255,255,3.187,6.561
3312,4.058E-5,255,255,255,4.651,6.563
3313,2.029E-5,255,255,255,0.917,6.565
3314,6.087E-5,255,255,255,7.390,6.565
3315,2.029E-5,255,255,255,0.782,6.570
3316,2.029E-5,255,255,255,1.579,6.570
3317,2.029E-5,255,255,255,1.462,6.574
3318,2.029E-5,255,255,255,4.209,6.579
3319,2.029E-5,255,255,255,0.543,6.588
3320,2.029E-5,255,255,255,6.520,6.588
3321,2.029E-5,255,255,255,7.070,6.588
3322,4.058E-5,255,255,255,5.703,6.592
3323,2.029E-5,255,255,255,7.083,6.597
3324,2.029E-5,255,255,255,1.795,6.601
3325,2.029E-5,255,255,255,2.989,6.601
3326,2.029E-5,255,255,255,7.101,6.601
3327,2.029E-5,255,255,255,7.687,6.601
3328,1.015E-4,255,255,255,2.516,6.613
3329,2.029E-5,255,255,255,4.101,6.606
3330,2.029E-5,255,255,255,0.745,6.615
3331,2.029E-5,255,255,255,6.525,6.615
3332,2.029E-5,255,255,255,1.777,6.619
3333,2.029E-5,255,255,255,3.601,6.619
3334,8.116E-5,255,255,255,1.133,6.625
3335,2.029E-5,255,255,255,0.610,6.628
3336,2.029E-5,255,255,255,8.277,6.628
3337,2.029E-5,255,255,255,0.583,6.633
3338,4.058E-5,255,255,255,1.779,6.635
3339,4.058E-5,255,255,255,4.932,6.633
3340,8.116E-5,255,255,255,7.206,6.636
3341,4.058E-5,255,255,255,7.327,6.635
3342,2.029E-5,255,255,255,6.858,6.637
3343,2.029E-5,255,255,255,7.687,6.637
3344,2.029E-5,255,255,255,0.579,6.642
3345,2.029E-5,255,255,255,0.736,6.642
3346,2.029E-5,255,255,255,0.750,6.642
3347,2.029E-5,255,255,255,2.516,6.642
3348,2.029E-5,255,255,255,4.827,6.642
3349,2.029E-5,255,255,255,8.295,6.642
3350,2.029E-5,255,255,255,1.592,6.646
3351,6.087E-5,255,255,255,4.136,6.648
3352,2.029E-5,255,255,255,1.579,6.651
3353,2.029E-5,255,255,255,0.624,6.655
3354,4.058E-5,255,255,255,2.527,6.658
3355,2.029E-5,255,255,255,3.574,6.655
3356,2.029E-5,255,255,255,5.800,6.655
3357,2.029E-5,255,255,255,0.804,6.660
3358,2.029E-5,255,255,255,2.507,6.660
3359,2.029E-5,255,255,255,6.065,6.660
3360,2.029E-5,255,255,255,2.462,6.664
3361,2.029E-5,255,255,255,2.642,6.664
3362,2.029E-5,255,255,255,4.372,6.664
3363,2.029E-5,255,255,255,7.561,6.664
3364,6.087E-5,255,255,255,0.742,6.676
3365,2.029E-5,255,255,255,2.142,6.673
3366,2.029E-5,255,255,255,5.845,6.678
3367,2.029E-5,255,255,255,2.709,6.682
3368,2.029E-5,255,255,255,5.309,6.687
3369,2.029E-5,255,255,255,6.588,6.696
3370,4.058E-5,255,255,255,2.477,6.700
3371,2.029E-5,255,255,255,2.741,6.700
3372,2.029E-5,255,255,255,4.300,6.700
3373,2.029E-5,255,255,255,6.363,6.700
3374,2.029E-5,255,255,255,2.813,6.705
3375,2.029E-5,255,255,255,5.300,6.705
3376,2.029E-5,255,255,255,5.836,6.709
3377,2.029E-5,255,255,255,7.182,6.709
3378,8.116E-5,255,255,255,2.274,6.724
3379,2.029E-5,255,255,255,2.151,6.723
3380,8.116E-5,255,255,255,2.243,6.727
3381,4.058E-5,255,255,255,1.577,6.730
3382,2.029E-5,255,255,255,3.101,6.727
3383,2.029E-5,255,255,255,3.529,6.727
3384,4.058E-5,255,255,255,2.365,6.732
3385,2.029E-5,255,255,255,6.723,6.732
3386,2.029E-5,255,255,255,1.903,6.736
3387,4.058E-5,255,255,255,3.505,6.736
3388,2.029E-5,255,255,255,5.200,6.736
3389,2.029E-5,255,255,255,4.840,6.741
3390,2.029E-5,255,255,255,5.430,6.750
3391,2.029E-5,255,255,255,5.696,6.750
3392,2.029E-5,255,255,255,2.128,6.755
3393,2.029E-5,255,255,255,3.597,6.755
3394,2.029E-5,255,255,255,5.660,6.764
3395,2.029E-5,255,255,255,1.736,6.768
3396,2.029E-5,255,255,255,3.547,6.768
3397,2.029E-5,255,255,255,5.507,6.768
3398,2.029E-5,255,255,255,2.088,6.773
3399,2.029E-5,255,255,255,3.953,6.773
3400,2.029E-5,255,255,255,7.286,6.773
3401,6.087E-5,255,255,255,2.306,6.780
3402,2.029E-5,255,255,255,3.191,6.777
3403,4.058E-5,255,255,255,5.667,6.777
3404,2.029E-5,255,255,255,6.655,6.777
3405,2.029E-5,255,255,255,7.056,6.777
3406,2.029E-5,255,255,255,3.651,6.782
3407,2.029E-5,255,255,255,2.984,6.786
3408,2.029E-5,255,255,255,1.597,6.791
3409,2.029E-5,255,255,255,1.687,6.791
3410,4.058E-5,255,255,255,2.811,6.791
3411,2.029E-5,255,255,255,0.903,6.795
3412,2.029E-5,255,255,255,1.056,6.795
3413,2.029E-5,255,255,255,1.777,6.800
3414,2.029E-5,255,255,255,2.993,6.800
3415,2.029E-5,255,255,255,8.200,6.800
3416,2.029E-5,255,255,255,6.435,6.804
3417,2.029E-5,255,255,255,3.070,6.809
3418,2.029E-5,255,255,255,1.327,6.813
3419,2.029E-5,255,255,255,3.295,6.813
3420,2.029E-5,255,255,255,5.673,6.813
3421,2.029E-5,255,255,255,1.732,6.818
3422,2.029E-5,255,255,255,3.133,6.822
3423,2.029E-5,255,255,255,3.565,6.822
3424,2.029E-5,255,255,255,6.336,6.822
3425,2.029E-5,255,255,255,2.088,6.827
3426,2.029E-5,255,255,255,3.052,6.827
